T,discount_factor,spot_rate_cc,forward_rate_cc
2.22871452421,0.842725448638,0.0767770191615,0.0822313752768
2.25375626043,0.840990852896,0.0768381650536,0.0823288083401
2.27879799666,0.83925778705,0.0768990339819,0.0824255523073
2.30383973289,0.837526270762,0.0769596275164,0.0825216124872
2.32888146912,0.835796323444,0.0770199472167,0.0826169941429
2.35392320534,0.834067964255,0.0770799946315,0.0827117024923
2.37896494157,0.832341212112,0.0771397712992,0.0828057427085
2.4040066778,0.830616085684,0.0771992787477,0.0828991199201
2.42904841402,0.828892603399,0.0772585184944,0.082991839212
2.45409015025,0.827170783443,0.0773174920467,0.0830839056254
2.47913188648,0.825450643768,0.0773762009015,0.0831753241584
2.5041736227,0.823732202087,0.0774346465459,0.0832660997665
2.52921535893,0.822015475881,0.0774928304566,0.0833562373629
2.55425709516,0.8203004824,0.0775507541006,0.0834457418189
2.57929883139,0.818587238665,0.0776084189351,0.0835346179643
2.60434056761,0.81687576147,0.0776658264072,0.0836228705879
2.62938230384,0.815166067385,0.0777229779546,0.0837105044379
2.65442404007,0.813458172757,0.0777798750051,0.083797524222
2.67946577629,0.811752093712,0.0778365189771,0.0838839346081
2.70450751252,0.81004784616,0.0778929112793,0.0839697402245
2.72954924875,0.808345445792,0.0779490533113,0.0840549456606
2.75459098497,0.806644908086,0.0780049464631,0.0841395554666
2.7796327212,0.804946248308,0.0780605921156,0.0842235741547
2.80467445743,0.803249481515,0.0781159916402,0.0843070061987
2.82971619366,0.801554622554,0.0781711463996,0.0843898560351
2.85475792988,0.799861686068,0.0782260577472,0.0844721280626
2.87979966611,0.798170686493,0.0782807270273,0.0845538266434
2.90484140234,0.796481638065,0.0783351555755,0.0846349561026
2.92988313856,0.794794554821,0.0783893447185,0.0847155207295
2.95492487479,0.793109450596,0.0784432957742,0.0847955247771
2.97996661102,0.791426339031,0.0784970100518,0.084874972463
3.00500834725,0.789745233573,0.0785504888518,0.0849538679693
3.03005008347,0.788066147475,0.0786037334663,0.0850322154435
3.0550918197,0.7863890938,0.0786567451787,0.0851100189981
3.08013355593,0.784714085422,0.078709525264,0.0851872827117
3.10517529215,0.783041135028,0.0787620749889,0.0852640106286
3.13021702838,0.781370255118,0.0788143956118,0.0853402067598
3.15525876461,0.779701458012,0.0788664883826,0.0854158750827
3.18030050083,0.778034755845,0.0789183545434,0.0854910195417
3.20534223706,0.776370160573,0.0789699953279,0.0855656440487
3.23038397329,0.774707683974,0.0790214119619,0.0856397524829
3.25542570952,0.773047337651,0.0790726056631,0.0857133486916
3.28046744574,0.771389133029,0.0791235776412,0.0857864364903
3.30550918197,0.769733081363,0.0791743290983,0.0858590196628
3.3305509182,0.768079193735,0.0792248612283,0.0859311019619
3.35559265442,0.766427481057,0.0792751752178,0.0860026871095
3.38063439065,0.764777954074,0.0793252722452,0.0860737787965
3.40567612688,0.763130623365,0.0793751534817,0.0861443806839
3.43071786311,0.761485499341,0.0794248200906,0.0862144964022
3.45575959933,0.759842592255,0.0794742732279,0.0862841295525
3.48080133556,0.758201912193,0.0795235140421,0.0863532837061
3.50584307179,0.756563469086,0.0795725436742,0.0864219624051
3.53088480801,0.754927272702,0.0796213632578,0.0864901691626
3.55592654424,0.753293332655,0.0796699739194,0.0865579074632
3.58096828047,0.751661658404,0.0797183767782,0.0866251807627
3.60601001669,0.750032259252,0.079766572946,0.086691992489
3.63105175292,0.748405144352,0.0798145635278,0.0867583460419
3.65609348915,0.746780322704,0.0798623496213,0.0868242447935
3.68113522538,0.74515780316,0.0799099323172,0.0868896920887
3.7061769616,0.743537594425,0.0799573126994,0.0869546912449
3.73121869783,0.741919705056,0.0800044918446,0.0870192455528
3.75626043406,0.740304143466,0.0800514708228,0.0870833582764
3.78130217028,0.738690917924,0.0800982506972,0.0871470326532
3.80634390651,0.737080036558,0.0801448325242,0.0872102718945
3.83138564274,0.735471507355,0.0801912173535,0.0872730791856
3.85642737896,0.733865338161,0.0802374062281,0.0873354576863
3.88146911519,0.732261536687,0.0802834001843,0.0873974105306
3.90651085142,0.730660110506,0.0803292002521,0.0874589408275
3.93155258765,0.729061067055,0.0803748074548,0.0875200516607
3.95659432387,0.72746441364,0.0804202228092,0.0875807460894
3.9816360601,0.725870157432,0.0804654473257,0.087641027148
4.00667779633,0.724278305473,0.0805104820085,0.0877008978467
4.03171953255,0.722688864672,0.0805553278553,0.0877603611713
4.05676126878,0.721101841813,0.0805999858574,0.087819420084
4.08180300501,0.719517243552,0.0806444570002,0.087878077523
4.10684474124,0.717935076418,0.0806887422628,0.0879363364033
4.13188647746,0.716355346815,0.0807328426179,0.0879941996163
4.15692821369,0.714778061026,0.0807767590325,0.0880516700306
4.18196994992,0.71320322521,0.0808204924673,0.0881087504918
4.20701168614,0.711630845405,0.080864043877,0.0881654438228
4.23205342237,0.710060927531,0.0809074142105,0.0882217528241
4.2570951586,0.708493477387,0.0809506044106,0.088277680274
4.28213689482,0.706928500658,0.0809936154143,0.0883332289286
4.30717863105,0.705366002909,0.0810364481529,0.0883884015222
4.33222036728,0.703805989594,0.0810791035517,0.0884432007674
4.35726210351,0.70224846605,0.0811215825304,0.0884976293554
4.38230383973,0.700693437504,0.0811638860028,0.0885516899561
4.40734557596,0.69914090907,0.0812060148774,0.0886053852182
4.43238731219,0.697590885753,0.0812479700567,0.0886587177695
4.45742904841,0.696043372447,0.0812897524378,0.0887116902173
4.48247078464,0.69449837394,0.0813313629122,0.0887643051479
4.50751252087,0.692955894912,0.0813728023661,0.0888165651277
4.5325542571,0.691415939936,0.08141407168,0.0888684727027
4.55759599332,0.689878513484,0.081455171729,0.088920030399
4.58263772955,0.688343619919,0.081496103383,0.0889712407226
4.60767946578,0.686811263507,0.0815368675063,0.0890221061601
4.632721202,0.685281448408,0.0815774649582,0.0890726291787
4.65776293823,0.683754178683,0.0816178965925,0.089122812226
4.68280467446,0.682229458296,0.0816581632578,0.0891726577306
4.70784641068,0.680707291108,0.0816982657976,0.0892221681021
4.73288814691,0.679187680886,0.0817382050502,0.0892713457315
4.75792988314,0.6776706313,0.0817779818489,0.0893201929908
4.78297161937,0.676156145923,0.0818175970217,0.0893687122337
4.80801335559,0.674644228235,0.0818570513917,0.0894169057956
4.83305509182,0.673134881624,0.0818963457769,0.0894647759937
4.85809682805,0.671628109381,0.0819354809905,0.0895123251273
4.88313856427,0.670123914711,0.0819744578407,0.0895595554776
4.9081803005,0.668622300725,0.0820132771307,0.0896064693083
4.93322203673,0.667123270445,0.0820519396589,0.0896530688656
4.95826377295,0.665626826805,0.0820904462188,0.0896993563781
4.98330550918,0.66413297265,0.0821287975994,0.0897453340575
5.00834724541,0.662641710741,0.0821669945845,0.089791004098
5.03338898164,0.661153043749,0.0822050379535,0.0898363686773
5.05843071786,0.659666974264,0.082242928481,0.0898814299558
5.08347245409,0.65818350479,0.0822806669368,0.0899261900778
5.10851419032,0.656702637748,0.0823182540864,0.0899706511707
5.13355592654,0.655224375475,0.0823556906905,0.0900148153457
5.15859766277,0.653748720231,0.0823929775051,0.0900586846976
5.183639399,0.652275674191,0.0824301152819,0.0901022613055
5.20868113523,0.650805239452,0.0824671047681,0.0901455472321
5.23372287145,0.649337418033,0.0825039467063,0.0901885445245
5.25876460768,0.647872211874,0.0825406418347,0.0902312552143
5.28380634391,0.646409622837,0.0825771908871,0.0902736813172
5.30884808013,0.644949652709,0.082613594593,0.0903158248338
5.33388981636,0.643492303202,0.0826498536775,0.0903576877492
5.35893155259,0.64203757595,0.0826859688614,0.0903992720335
5.38397328881,0.640585472517,0.0827219408612,0.0904405796417
5.40901502504,0.639135994392,0.0827577703891,0.090481612514
5.43405676127,0.637689142991,0.0827934581532,0.0905223725757
5.4590984975,0.636244919661,0.0828290048573,0.0905628617376
5.48414023372,0.634803325674,0.0828644112012,0.0906030818959
5.50918196995,0.633364362236,0.0828996778802,0.0906430349324
5.53422370618,0.631928030481,0.082934805586,0.0906827227148
5.5592654424,0.630494331476,0.0829697950058,0.0907221470963
5.58430717863,0.629063266221,0.0830046468229,0.0907613099164
5.60934891486,0.627634835646,0.0830393617167,0.0908002130005
5.63439065109,0.626209040617,0.0830739403624,0.0908388581604
5.65943238731,0.624785881934,0.0831083834313,0.090877247194
5.68447412354,0.623365360332,0.0831426915909,0.0909153818858
5.70951585977,0.621947476481,0.0831768655046,0.0909532640067
5.73455759599,0.62053223099,0.0832109058321,0.0909908953143
5.75959933222,0.619119624402,0.083244813229,0.0910282775532
5.78464106845,0.6177096572,0.0832785883472,0.0910654124545
5.80968280467,0.616302329805,0.0833122318349,0.0911023017366
5.8347245409,0.614897642578,0.0833457443364,0.0911389471049
5.85976627713,0.613495595819,0.0833791264922,0.091175350252
5.88480801336,0.612096189769,0.0834123789392,0.0912115128578
5.90984974958,0.610699424611,0.0834455023104,0.0912474365896
5.93489148581,0.609305300468,0.0834784972355,0.0912831231024
